threshold,fpr,tpr
0.464,0.0,0.08439306358381503
0.465,0.0,0.08439306358381503
0.466,0.0,0.08439306358381503
0.467,0.0,0.08439306358381503
0.468,0.0,0.08439306358381503
0.46900000000000003,0.0,0.08439306358381503
0.47000000000000003,0.0,0.08439306358381503
0.47100000000000003,0.0,0.08439306358381503
0.47200000000000003,0.0,0.0838150289017341
0.47300000000000003,0.0,0.0838150289017341
0.47400000000000003,0.0,0.0838150289017341
0.47500000000000003,0.0,0.0838150289017341
0.47600000000000003,0.0,0.0838150289017341
0.47700000000000004,0.0,0.0838150289017341
0.47800000000000004,0.0,0.08323699421965318
0.47900000000000004,0.0,0.08323699421965318
0.48,0.0,0.08323699421965318
0.481,0.0,0.08323699421965318
0.482,0.0,0.08323699421965318
0.483,0.0,0.08265895953757225
0.484,0.0,0.07919075144508671
0.485,0.0,0.07861271676300578
0.486,0.0,0.07861271676300578
0.487,0.0,0.07861271676300578
0.488,0.0,0.07861271676300578
0.489,0.0,0.07803468208092486
0.49,0.0,0.07803468208092486
0.491,0.0,0.07745664739884393
0.492,0.0,0.07745664739884393
0.493,0.0,0.07687861271676301
0.494,0.0,0.07630057803468208
0.495,0.0,0.07572254335260116
0.496,0.0,0.07456647398843931
0.497,0.0,0.07456647398843931
0.498,0.0,0.07456647398843931
0.499,0.0,0.07398843930635839
0.5,0.0,0.07398843930635839
0.501,0.0,0.07398843930635839
0.502,0.0,0.07341040462427746
0.503,0.0,0.07341040462427746
0.504,0.0,0.07341040462427746
0.505,0.0,0.07341040462427746
0.506,0.0,0.07341040462427746
0.507,0.0,0.07341040462427746
0.508,0.0,0.07283236994219654
0.509,0.0,0.07225433526011561
0.51,0.0,0.07167630057803469
0.511,0.0,0.07167630057803469
0.512,0.0,0.07109826589595376
0.513,0.0,0.06994219653179191
0.514,0.0,0.06994219653179191
0.515,0.0,0.06878612716763005
0.516,0.0,0.06878612716763005
0.517,0.0,0.06878612716763005
0.518,0.0,0.06820809248554913
0.519,0.0,0.06820809248554913
0.52,0.0,0.0676300578034682
0.521,0.0,0.06705202312138728
0.522,0.0,0.06705202312138728
0.523,0.0,0.06705202312138728
0.524,0.0,0.06705202312138728
0.525,0.0,0.06647398843930635
0.526,0.0,0.06647398843930635
0.527,0.0,0.06647398843930635
0.528,0.0,0.06647398843930635
0.529,0.0,0.06647398843930635
0.53,0.0,0.06589595375722543
0.531,0.0,0.0653179190751445
0.532,0.0,0.0653179190751445
0.533,0.0,0.0653179190751445
0.534,0.0,0.0653179190751445
0.535,0.0,0.0653179190751445
0.536,0.0,0.06358381502890173
0.537,0.0,0.06358381502890173
0.538,0.0,0.06358381502890173
0.539,0.0,0.0630057803468208
0.54,0.0,0.0630057803468208
0.541,0.0,0.0630057803468208
0.542,0.0,0.061849710982658956
0.543,0.0,0.061849710982658956
0.544,0.0,0.061849710982658956
0.545,0.0,0.061849710982658956
0.546,0.0,0.061849710982658956
0.547,0.0,0.061849710982658956
0.548,0.0,0.06127167630057803
0.549,0.0,0.06127167630057803
0.55,0.0,0.06127167630057803
0.551,0.0,0.06069364161849711
0.552,0.0,0.06069364161849711
0.553,0.0,0.06069364161849711
0.554,0.0,0.06069364161849711
0.555,0.0,0.06069364161849711
0.556,0.0,0.06011560693641618
0.557,0.0,0.06011560693641618
0.558,0.0,0.05953757225433526
0.559,0.0,0.05953757225433526
0.56,0.0,0.05953757225433526
0.561,0.0,0.05953757225433526
0.562,0.0,0.05953757225433526
0.5630000000000001,0.0,0.058959537572254334
0.5640000000000001,0.0,0.058959537572254334
0.5650000000000001,0.0,0.058959537572254334
0.5660000000000001,0.0,0.058959537572254334
0.5670000000000001,0.0,0.058959537572254334
0.5680000000000001,0.0,0.058959537572254334
0.5690000000000001,0.0,0.058959537572254334
0.5700000000000001,0.0,0.058959537572254334
0.5710000000000001,0.0,0.058959537572254334
0.5720000000000001,0.0,0.05838150289017341
0.5730000000000001,0.0,0.05838150289017341
0.5740000000000001,0.0,0.05838150289017341
0.5750000000000001,0.0,0.05838150289017341
0.5760000000000001,0.0,0.05838150289017341
0.577,0.0,0.05838150289017341
0.578,0.0,0.057803468208092484
0.579,0.0,0.057803468208092484
0.58,0.0,0.057803468208092484
0.581,0.0,0.05722543352601156
0.582,0.0,0.05722543352601156
0.583,0.0,0.056647398843930635
0.584,0.0,0.056647398843930635
0.585,0.0,0.056647398843930635
0.586,0.0,0.056647398843930635
0.587,0.0,0.056647398843930635
0.588,0.0,0.056647398843930635
0.589,0.0,0.056647398843930635
0.59,0.0,0.056647398843930635
0.591,0.0,0.056647398843930635
0.592,0.0,0.056647398843930635
0.593,0.0,0.056647398843930635
0.594,0.0,0.056647398843930635
0.595,0.0,0.056647398843930635
0.596,0.0,0.05606936416184971
0.597,0.0,0.05606936416184971
0.598,0.0,0.055491329479768786
0.599,0.0,0.055491329479768786
0.6,0.0,0.055491329479768786
0.601,0.0,0.055491329479768786
0.602,0.0,0.055491329479768786
0.603,0.0,0.055491329479768786
0.604,0.0,0.055491329479768786
0.605,0.0,0.055491329479768786
0.606,0.0,0.05491329479768786
0.607,0.0,0.05491329479768786
0.608,0.0,0.05491329479768786
0.609,0.0,0.05491329479768786
0.61,0.0,0.05491329479768786
0.611,0.0,0.05491329479768786
0.612,0.0,0.05491329479768786
0.613,0.0,0.05433526011560694
0.614,0.0,0.05433526011560694
0.615,0.0,0.05433526011560694
0.616,0.0,0.05433526011560694
0.617,0.0,0.05433526011560694
0.618,0.0,0.05433526011560694
0.619,0.0,0.05202312138728324
0.62,0.0,0.051445086705202314
0.621,0.0,0.051445086705202314
0.622,0.0,0.051445086705202314
0.623,0.0,0.05086705202312139
0.624,0.0,0.05086705202312139
0.625,0.0,0.05086705202312139
0.626,0.0,0.05086705202312139
0.627,0.0,0.05086705202312139
0.628,0.0,0.05086705202312139
0.629,0.0,0.05086705202312139
0.63,0.0,0.050289017341040465
0.631,0.0,0.050289017341040465
0.632,0.0,0.050289017341040465
0.633,0.0,0.050289017341040465
0.634,0.0,0.050289017341040465
0.635,0.0,0.050289017341040465
0.636,0.0,0.04971098265895954
0.637,0.0,0.049132947976878616
0.638,0.0,0.048554913294797684
0.639,0.0,0.048554913294797684
0.64,0.0,0.048554913294797684
0.641,0.0,0.048554913294797684
0.642,0.0,0.048554913294797684
0.643,0.0,0.048554913294797684
0.644,0.0,0.04797687861271676
0.645,0.0,0.04797687861271676
0.646,0.0,0.04797687861271676
0.647,0.0,0.04797687861271676
0.648,0.0,0.04797687861271676
0.649,0.0,0.04797687861271676
0.65,0.0,0.04797687861271676
0.651,0.0,0.04797687861271676
0.652,0.0,0.04797687861271676
0.653,0.0,0.04797687861271676
0.654,0.0,0.04797687861271676
0.655,0.0,0.04797687861271676
0.656,0.0,0.04797687861271676
0.657,0.0,0.04797687861271676
0.658,0.0,0.047398843930635835
0.659,0.0,0.047398843930635835
0.66,0.0,0.047398843930635835
0.661,0.0,0.047398843930635835
0.662,0.0,0.04682080924855491
0.663,0.0,0.04682080924855491
0.664,0.0,0.04682080924855491
0.665,0.0,0.04682080924855491
0.666,0.0,0.04682080924855491
0.667,0.0,0.04682080924855491
0.668,0.0,0.04682080924855491
0.669,0.0,0.04682080924855491
0.67,0.0,0.04682080924855491
0.671,0.0,0.046242774566473986
0.672,0.0,0.046242774566473986
0.673,0.0,0.04508670520231214
0.674,0.0,0.04508670520231214
0.675,0.0,0.04508670520231214
0.676,0.0,0.04508670520231214
0.677,0.0,0.04508670520231214
0.678,0.0,0.04508670520231214
0.679,0.0,0.04508670520231214
0.68,0.0,0.04508670520231214
0.681,0.0,0.04508670520231214
0.682,0.0,0.04508670520231214
0.683,0.0,0.04450867052023121
0.684,0.0,0.04450867052023121
0.685,0.0,0.04450867052023121
0.686,0.0,0.04450867052023121
0.687,0.0,0.04450867052023121
0.6880000000000001,0.0,0.04450867052023121
0.6890000000000001,0.0,0.04393063583815029
0.6900000000000001,0.0,0.04335260115606936
0.6910000000000001,0.0,0.04335260115606936
0.6920000000000001,0.0,0.042196531791907514
0.6930000000000001,0.0,0.042196531791907514
0.6940000000000001,0.0,0.042196531791907514
0.6950000000000001,0.0,0.042196531791907514
0.6960000000000001,0.0,0.04161849710982659
0.6970000000000001,0.0,0.04161849710982659
0.6980000000000001,0.0,0.04161849710982659
0.6990000000000001,0.0,0.04161849710982659
0.7000000000000001,0.0,0.04161849710982659
0.7010000000000001,0.0,0.04161849710982659
0.7020000000000001,0.0,0.04161849710982659
0.7030000000000001,0.0,0.041040462427745665
0.704,0.0,0.041040462427745665
0.705,0.0,0.041040462427745665
0.706,0.0,0.041040462427745665
0.707,0.0,0.041040462427745665
0.708,0.0,0.041040462427745665
0.709,0.0,0.041040462427745665
0.71,0.0,0.041040462427745665
0.711,0.0,0.041040462427745665
0.712,0.0,0.041040462427745665
0.713,0.0,0.041040462427745665
0.714,0.0,0.041040462427745665
0.715,0.0,0.041040462427745665
0.716,0.0,0.041040462427745665
0.717,0.0,0.041040462427745665
0.718,0.0,0.041040462427745665
0.719,0.0,0.041040462427745665
0.72,0.0,0.041040462427745665
0.721,0.0,0.041040462427745665
0.722,0.0,0.041040462427745665
0.723,0.0,0.041040462427745665
0.724,0.0,0.041040462427745665
0.725,0.0,0.041040462427745665
0.726,0.0,0.04046242774566474
0.727,0.0,0.04046242774566474
0.728,0.0,0.04046242774566474
0.729,0.0,0.04046242774566474
0.73,0.0,0.039884393063583816
0.731,0.0,0.039884393063583816
0.732,0.0,0.039884393063583816
0.733,0.0,0.039884393063583816
0.734,0.0,0.039884393063583816
0.735,0.0,0.03930635838150289
0.736,0.0,0.03930635838150289
0.737,0.0,0.03930635838150289
0.738,0.0,0.03930635838150289
0.739,0.0,0.03872832369942197
0.74,0.0,0.03872832369942197
0.741,0.0,0.03872832369942197
0.742,0.0,0.03872832369942197
0.743,0.0,0.03872832369942197
0.744,0.0,0.03872832369942197
0.745,0.0,0.03872832369942197
0.746,0.0,0.03815028901734104
0.747,0.0,0.03815028901734104
0.748,0.0,0.03815028901734104
0.749,0.0,0.03757225433526012
0.75,0.0,0.03757225433526012
0.751,0.0,0.03757225433526012
0.752,0.0,0.03699421965317919
0.753,0.0,0.03641618497109827
0.754,0.0,0.03641618497109827
0.755,0.0,0.03641618497109827
0.756,0.0,0.03641618497109827
0.757,0.0,0.03641618497109827
0.758,0.0,0.03641618497109827
0.759,0.0,0.03641618497109827
0.76,0.0,0.03641618497109827
0.761,0.0,0.03641618497109827
0.762,0.0,0.03641618497109827
0.763,0.0,0.035838150289017344
0.764,0.0,0.035838150289017344
0.765,0.0,0.035838150289017344
0.766,0.0,0.035838150289017344
0.767,0.0,0.035838150289017344
0.768,0.0,0.035838150289017344
0.769,0.0,0.035838150289017344
0.77,0.0,0.035838150289017344
0.771,0.0,0.035838150289017344
0.772,0.0,0.035838150289017344
0.773,0.0,0.035838150289017344
0.774,0.0,0.035838150289017344
0.775,0.0,0.03526011560693642
0.776,0.0,0.03526011560693642
0.777,0.0,0.03526011560693642
0.778,0.0,0.03526011560693642
0.779,0.0,0.03526011560693642
0.78,0.0,0.03526011560693642
0.781,0.0,0.03526011560693642
0.782,0.0,0.03526011560693642
0.783,0.0,0.03526011560693642
0.784,0.0,0.03526011560693642
0.785,0.0,0.03526011560693642
0.786,0.0,0.03526011560693642
0.787,0.0,0.03526011560693642
0.788,0.0,0.03526011560693642
0.789,0.0,0.03526011560693642
0.79,0.0,0.03468208092485549
0.791,0.0,0.03468208092485549
0.792,0.0,0.03468208092485549
0.793,0.0,0.03468208092485549
0.794,0.0,0.03410404624277456
0.795,0.0,0.03410404624277456
0.796,0.0,0.03352601156069364
0.797,0.0,0.032947976878612714
0.798,0.0,0.032947976878612714
0.799,0.0,0.032947976878612714
0.8,0.0,0.032947976878612714
0.801,0.0,0.032947976878612714
0.802,0.0,0.032947976878612714
0.803,0.0,0.032947976878612714
0.804,0.0,0.032947976878612714
0.805,0.0,0.032947976878612714
0.806,0.0,0.032947976878612714
0.807,0.0,0.032947976878612714
0.808,0.0,0.032947976878612714
0.809,0.0,0.032947976878612714
0.81,0.0,0.032947976878612714
0.811,0.0,0.032947976878612714
0.812,0.0,0.032947976878612714
0.8130000000000001,0.0,0.032947976878612714
0.8140000000000001,0.0,0.032947976878612714
0.8150000000000001,0.0,0.032947976878612714
0.8160000000000001,0.0,0.03236994219653179
0.8170000000000001,0.0,0.03236994219653179
0.8180000000000001,0.0,0.031791907514450865
0.8190000000000001,0.0,0.031791907514450865
0.8200000000000001,0.0,0.031791907514450865
0.8210000000000001,0.0,0.031791907514450865
0.8220000000000001,0.0,0.031791907514450865
0.8230000000000001,0.0,0.031791907514450865
0.8240000000000001,0.0,0.031791907514450865
0.8250000000000001,0.0,0.03121387283236994
0.8260000000000001,0.0,0.030635838150289016
0.8270000000000001,0.0,0.030635838150289016
0.8280000000000001,0.0,0.030635838150289016
0.8290000000000001,0.0,0.030635838150289016
0.8300000000000001,0.0,0.030635838150289016
0.8310000000000001,0.0,0.030635838150289016
0.8320000000000001,0.0,0.030635838150289016
0.833,0.0,0.030635838150289016
0.834,0.0,0.030635838150289016
0.835,0.0,0.028901734104046242
0.836,0.0,0.028323699421965318
