threshold,fpr,tpr
0.46,0.0,0.013003901170351105
0.461,0.0,0.013003901170351105
0.462,0.0,0.013003901170351105
0.463,0.0,0.013003901170351105
0.464,0.0,0.013003901170351105
0.465,0.0,0.013003901170351105
0.466,0.0,0.013003901170351105
0.467,0.0,0.013003901170351105
0.468,0.0,0.013003901170351105
0.46900000000000003,0.0,0.013003901170351105
0.47000000000000003,0.0,0.013003901170351105
0.47100000000000003,0.0,0.013003901170351105
0.47200000000000003,0.0,0.013003901170351105
0.47300000000000003,0.0,0.013003901170351105
0.47400000000000003,0.0,0.013003901170351105
0.47500000000000003,0.0,0.013003901170351105
0.47600000000000003,0.0,0.013003901170351105
0.47700000000000004,0.0,0.013003901170351105
0.47800000000000004,0.0,0.013003901170351105
0.47900000000000004,0.0,0.01235370611183355
0.48,0.0,0.01235370611183355
0.481,0.0,0.01235370611183355
0.482,0.0,0.01235370611183355
0.483,0.0,0.01235370611183355
0.484,0.0,0.01235370611183355
0.485,0.0,0.01235370611183355
0.486,0.0,0.01235370611183355
0.487,0.0,0.01235370611183355
0.488,0.0,0.01235370611183355
0.489,0.0,0.01235370611183355
0.49,0.0,0.01235370611183355
0.491,0.0,0.01235370611183355
0.492,0.0,0.01235370611183355
0.493,0.0,0.01235370611183355
0.494,0.0,0.01235370611183355
0.495,0.0,0.01235370611183355
0.496,0.0,0.011703511053315995
0.497,0.0,0.011703511053315995
0.498,0.0,0.011703511053315995
0.499,0.0,0.011703511053315995
0.5,0.0,0.011703511053315995
0.501,0.0,0.011703511053315995
0.502,0.0,0.011053315994798439
0.503,0.0,0.011053315994798439
0.504,0.0,0.011053315994798439
0.505,0.0,0.011053315994798439
0.506,0.0,0.011053315994798439
0.507,0.0,0.011053315994798439
0.508,0.0,0.010403120936280884
0.509,0.0,0.00975292587776333
0.51,0.0,0.00975292587776333
0.511,0.0,0.00975292587776333
0.512,0.0,0.00975292587776333
0.513,0.0,0.00975292587776333
0.514,0.0,0.00975292587776333
0.515,0.0,0.00975292587776333
0.516,0.0,0.00975292587776333
0.517,0.0,0.00975292587776333
0.518,0.0,0.00975292587776333
0.519,0.0,0.00975292587776333
0.52,0.0,0.00975292587776333
0.521,0.0,0.00975292587776333
0.522,0.0,0.00975292587776333
0.523,0.0,0.00975292587776333
0.524,0.0,0.009102730819245773
0.525,0.0,0.009102730819245773
0.526,0.0,0.009102730819245773
0.527,0.0,0.009102730819245773
0.528,0.0,0.009102730819245773
0.529,0.0,0.009102730819245773
0.53,0.0,0.009102730819245773
0.531,0.0,0.008452535760728219
0.532,0.0,0.008452535760728219
0.533,0.0,0.008452535760728219
0.534,0.0,0.008452535760728219
0.535,0.0,0.008452535760728219
0.536,0.0,0.008452535760728219
0.537,0.0,0.008452535760728219
0.538,0.0,0.008452535760728219
0.539,0.0,0.007802340702210663
0.54,0.0,0.007802340702210663
0.541,0.0,0.007802340702210663
0.542,0.0,0.007802340702210663
0.543,0.0,0.007802340702210663
0.544,0.0,0.007802340702210663
0.545,0.0,0.007802340702210663
0.546,0.0,0.007802340702210663
0.547,0.0,0.007802340702210663
0.548,0.0,0.007802340702210663
0.549,0.0,0.007802340702210663
0.55,0.0,0.007802340702210663
0.551,0.0,0.007802340702210663
0.552,0.0,0.007802340702210663
0.553,0.0,0.007802340702210663
0.554,0.0,0.007802340702210663
0.555,0.0,0.007802340702210663
0.556,0.0,0.007802340702210663
0.557,0.0,0.007802340702210663
0.558,0.0,0.007802340702210663
0.559,0.0,0.007802340702210663
0.56,0.0,0.007802340702210663
0.561,0.0,0.007802340702210663
0.562,0.0,0.007802340702210663
0.5630000000000001,0.0,0.007802340702210663
0.5640000000000001,0.0,0.007802340702210663
0.5650000000000001,0.0,0.007802340702210663
0.5660000000000001,0.0,0.007802340702210663
0.5670000000000001,0.0,0.007802340702210663
0.5680000000000001,0.0,0.007802340702210663
0.5690000000000001,0.0,0.007802340702210663
0.5700000000000001,0.0,0.007802340702210663
0.5710000000000001,0.0,0.007802340702210663
0.5720000000000001,0.0,0.007802340702210663
0.5730000000000001,0.0,0.007802340702210663
0.5740000000000001,0.0,0.007802340702210663
0.5750000000000001,0.0,0.007802340702210663
0.5760000000000001,0.0,0.007802340702210663
0.577,0.0,0.007802340702210663
0.578,0.0,0.007802340702210663
0.579,0.0,0.007802340702210663
0.58,0.0,0.007802340702210663
0.581,0.0,0.007802340702210663
0.582,0.0,0.007802340702210663
0.583,0.0,0.007152145643693108
0.584,0.0,0.007152145643693108
0.585,0.0,0.007152145643693108
0.586,0.0,0.007152145643693108
0.587,0.0,0.007152145643693108
0.588,0.0,0.007152145643693108
0.589,0.0,0.007152145643693108
0.59,0.0,0.007152145643693108
0.591,0.0,0.007152145643693108
0.592,0.0,0.007152145643693108
0.593,0.0,0.007152145643693108
0.594,0.0,0.007152145643693108
0.595,0.0,0.007152145643693108
0.596,0.0,0.007152145643693108
0.597,0.0,0.007152145643693108
0.598,0.0,0.007152145643693108
0.599,0.0,0.007152145643693108
0.6,0.0,0.007152145643693108
0.601,0.0,0.007152145643693108
0.602,0.0,0.007152145643693108
0.603,0.0,0.007152145643693108
0.604,0.0,0.007152145643693108
0.605,0.0,0.007152145643693108
0.606,0.0,0.007152145643693108
0.607,0.0,0.007152145643693108
0.608,0.0,0.007152145643693108
0.609,0.0,0.007152145643693108
0.61,0.0,0.007152145643693108
0.611,0.0,0.007152145643693108
0.612,0.0,0.007152145643693108
0.613,0.0,0.007152145643693108
0.614,0.0,0.007152145643693108
0.615,0.0,0.007152145643693108
0.616,0.0,0.007152145643693108
0.617,0.0,0.007152145643693108
0.618,0.0,0.007152145643693108
0.619,0.0,0.007152145643693108
0.62,0.0,0.007152145643693108
0.621,0.0,0.007152145643693108
0.622,0.0,0.007152145643693108
0.623,0.0,0.007152145643693108
0.624,0.0,0.007152145643693108
0.625,0.0,0.007152145643693108
0.626,0.0,0.007152145643693108
0.627,0.0,0.007152145643693108
0.628,0.0,0.007152145643693108
0.629,0.0,0.007152145643693108
0.63,0.0,0.007152145643693108
0.631,0.0,0.007152145643693108
0.632,0.0,0.007152145643693108
0.633,0.0,0.007152145643693108
0.634,0.0,0.007152145643693108
0.635,0.0,0.006501950585175552
0.636,0.0,0.006501950585175552
0.637,0.0,0.006501950585175552
0.638,0.0,0.006501950585175552
0.639,0.0,0.006501950585175552
0.64,0.0,0.006501950585175552
0.641,0.0,0.006501950585175552
0.642,0.0,0.006501950585175552
0.643,0.0,0.006501950585175552
0.644,0.0,0.005851755526657998
0.645,0.0,0.005851755526657998
0.646,0.0,0.005851755526657998
0.647,0.0,0.005851755526657998
0.648,0.0,0.005851755526657998
0.649,0.0,0.005851755526657998
0.65,0.0,0.005851755526657998
0.651,0.0,0.005851755526657998
0.652,0.0,0.005851755526657998
0.653,0.0,0.005851755526657998
0.654,0.0,0.005851755526657998
0.655,0.0,0.005851755526657998
0.656,0.0,0.005851755526657998
0.657,0.0,0.005851755526657998
0.658,0.0,0.005851755526657998
0.659,0.0,0.005851755526657998
0.66,0.0,0.005851755526657998
0.661,0.0,0.005851755526657998
0.662,0.0,0.005851755526657998
0.663,0.0,0.005851755526657998
0.664,0.0,0.005851755526657998
0.665,0.0,0.005851755526657998
0.666,0.0,0.005201560468140442
0.667,0.0,0.005201560468140442
0.668,0.0,0.005201560468140442
0.669,0.0,0.005201560468140442
0.67,0.0,0.005201560468140442
0.671,0.0,0.005201560468140442
0.672,0.0,0.005201560468140442
0.673,0.0,0.005201560468140442
0.674,0.0,0.005201560468140442
0.675,0.0,0.004551365409622887
0.676,0.0,0.004551365409622887
0.677,0.0,0.004551365409622887
0.678,0.0,0.004551365409622887
0.679,0.0,0.004551365409622887
0.68,0.0,0.004551365409622887
0.681,0.0,0.004551365409622887
0.682,0.0,0.004551365409622887
0.683,0.0,0.004551365409622887
0.684,0.0,0.004551365409622887
0.685,0.0,0.004551365409622887
0.686,0.0,0.004551365409622887
0.687,0.0,0.004551365409622887
0.6880000000000001,0.0,0.004551365409622887
0.6890000000000001,0.0,0.0039011703511053317
0.6900000000000001,0.0,0.0039011703511053317
0.6910000000000001,0.0,0.0039011703511053317
0.6920000000000001,0.0,0.0039011703511053317
0.6930000000000001,0.0,0.0039011703511053317
0.6940000000000001,0.0,0.0039011703511053317
0.6950000000000001,0.0,0.003250975292587776
0.6960000000000001,0.0,0.003250975292587776
0.6970000000000001,0.0,0.003250975292587776
0.6980000000000001,0.0,0.003250975292587776
0.6990000000000001,0.0,0.003250975292587776
0.7000000000000001,0.0,0.003250975292587776
0.7010000000000001,0.0,0.003250975292587776
0.7020000000000001,0.0,0.003250975292587776
0.7030000000000001,0.0,0.003250975292587776
0.704,0.0,0.003250975292587776
0.705,0.0,0.003250975292587776
0.706,0.0,0.003250975292587776
0.707,0.0,0.003250975292587776
0.708,0.0,0.003250975292587776
0.709,0.0,0.003250975292587776
0.71,0.0,0.003250975292587776
0.711,0.0,0.003250975292587776
0.712,0.0,0.003250975292587776
0.713,0.0,0.003250975292587776
0.714,0.0,0.003250975292587776
0.715,0.0,0.003250975292587776
0.716,0.0,0.003250975292587776
0.717,0.0,0.003250975292587776
0.718,0.0,0.003250975292587776
0.719,0.0,0.003250975292587776
0.72,0.0,0.003250975292587776
0.721,0.0,0.003250975292587776
0.722,0.0,0.002600780234070221
0.723,0.0,0.0019505851755526658
0.724,0.0,0.0019505851755526658
0.725,0.0,0.0019505851755526658
0.726,0.0,0.0019505851755526658
0.727,0.0,0.0019505851755526658
0.728,0.0,0.0019505851755526658
0.729,0.0,0.0019505851755526658
0.73,0.0,0.0019505851755526658
0.731,0.0,0.0019505851755526658
0.732,0.0,0.0019505851755526658
0.733,0.0,0.0019505851755526658
0.734,0.0,0.0019505851755526658
0.735,0.0,0.0013003901170351106
0.736,0.0,0.0013003901170351106
0.737,0.0,0.0013003901170351106
0.738,0.0,0.0013003901170351106
0.739,0.0,0.0013003901170351106
0.74,0.0,0.0013003901170351106
0.741,0.0,0.0013003901170351106
0.742,0.0,0.0006501950585175553
0.743,0.0,0.0006501950585175553
0.744,0.0,0.0006501950585175553
0.745,0.0,0.0006501950585175553
0.746,0.0,0.0006501950585175553
0.747,0.0,0.0006501950585175553
0.748,0.0,0.0006501950585175553
0.749,0.0,0.0
0.75,0.0,0.0
0.751,0.0,0.0
0.752,0.0,0.0
0.753,0.0,0.0
0.754,0.0,0.0
0.755,0.0,0.0
0.756,0.0,0.0
0.757,0.0,0.0
0.758,0.0,0.0
0.759,0.0,0.0
0.76,0.0,0.0
0.761,0.0,0.0
0.762,0.0,0.0
0.763,0.0,0.0
0.764,0.0,0.0
0.765,0.0,0.0
0.766,0.0,0.0
0.767,0.0,0.0
0.768,0.0,0.0
0.769,0.0,0.0
0.77,0.0,0.0
0.771,0.0,0.0
0.772,0.0,0.0
0.773,0.0,0.0
0.774,0.0,0.0
0.775,0.0,0.0
0.776,0.0,0.0
0.777,0.0,0.0
0.778,0.0,0.0
0.779,0.0,0.0
0.78,0.0,0.0
0.781,0.0,0.0
0.782,0.0,0.0
0.783,0.0,0.0
0.784,0.0,0.0
0.785,0.0,0.0
0.786,0.0,0.0
0.787,0.0,0.0
0.788,0.0,0.0
0.789,0.0,0.0
0.79,0.0,0.0
0.791,0.0,0.0
0.792,0.0,0.0
0.793,0.0,0.0
0.794,0.0,0.0
0.795,0.0,0.0
0.796,0.0,0.0
0.797,0.0,0.0
0.798,0.0,0.0
0.799,0.0,0.0
0.8,0.0,0.0
0.801,0.0,0.0
0.802,0.0,0.0
0.803,0.0,0.0
0.804,0.0,0.0
0.805,0.0,0.0
0.806,0.0,0.0
0.807,0.0,0.0
0.808,0.0,0.0
0.809,0.0,0.0
0.81,0.0,0.0
0.811,0.0,0.0
0.812,0.0,0.0
0.8130000000000001,0.0,0.0
0.8140000000000001,0.0,0.0
0.8150000000000001,0.0,0.0
0.8160000000000001,0.0,0.0
0.8170000000000001,0.0,0.0
0.8180000000000001,0.0,0.0
0.8190000000000001,0.0,0.0
0.8200000000000001,0.0,0.0
0.8210000000000001,0.0,0.0
0.8220000000000001,0.0,0.0
0.8230000000000001,0.0,0.0
0.8240000000000001,0.0,0.0
0.8250000000000001,0.0,0.0
0.8260000000000001,0.0,0.0
0.8270000000000001,0.0,0.0
0.8280000000000001,0.0,0.0
0.8290000000000001,0.0,0.0
0.8300000000000001,0.0,0.0
0.8310000000000001,0.0,0.0
0.8320000000000001,0.0,0.0
0.833,0.0,0.0
0.834,0.0,0.0
0.835,0.0,0.0
0.836,0.0,0.0
0.837,0.0,0.0
0.838,0.0,0.0
0.839,0.0,0.0
0.84,0.0,0.0
0.841,0.0,0.0
0.842,0.0,0.0
0.843,0.0,0.0
0.844,0.0,0.0
0.845,0.0,0.0
0.846,0.0,0.0
0.847,0.0,0.0
0.848,0.0,0.0
0.849,0.0,0.0
0.85,0.0,0.0
0.851,0.0,0.0
0.852,0.0,0.0
0.853,0.0,0.0
0.854,0.0,0.0
0.855,0.0,0.0
0.856,0.0,0.0
0.857,0.0,0.0
0.858,0.0,0.0
0.859,0.0,0.0
0.86,0.0,0.0
0.861,0.0,0.0
0.862,0.0,0.0
0.863,0.0,0.0
0.864,0.0,0.0
0.865,0.0,0.0
